gene,environment,n_replicates,replicate_pre_effects,replicate_post_effects,mean_pre_effect,mean_post_effect,suppression_fraction,category,baseline_effect_size_pass,baseline_direction_concordant,post_direction_concordant,replicate_retention_eligible
MIR1255A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1255A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1255B1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1255B1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1255B2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1255B2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1256,hydrogel,2,0.000794451;0.00130468,0.00195653;0.00322828,0.0010495660221300218,0.0025924078340849865,,insufficient,False,False,True,False
MIR1256,plastic,2,0.0558104;-0.000817806,0.000263402;0.00208921,0.027496299248754963,0.0011763043861400257,,insufficient,False,False,True,False
MIR1257,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1257,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1258,hydrogel,2,0.000274979;0.000451582,0.000677204;0.00111739,0.00036328062783996806,0.0008972961450048889,,insufficient,False,False,True,False
MIR1258,plastic,2,0.000758649;-0.0064693,9.117e-05;0.000723126,-0.0028553244769549124,0.00040714789437990007,,insufficient,False,False,True,False
MIR125A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR125A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR125B1,hydrogel,2,-0.0778411;0.0618359,-0.0295699;0.0704147,-0.008002610295275048,0.020422414196869965,,insufficient,False,False,False,False
MIR125B1,plastic,2,-0.0672186;-0.129155,0.335351;0.0659176,-0.09818669028531002,0.20063409017564993,,insufficient,False,False,True,False
MIR125B2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR125B2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR126,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR126,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1260A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1260A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1260B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1260B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1261,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1261,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1262,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1262,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1263,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1263,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1264,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1264,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1265,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1265,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1266,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1266,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1267,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1267,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1268A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1268A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1268B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1268B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1269A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1269A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1269B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1269B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR127,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR127,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1270,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1270,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1271,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1271,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1272,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1272,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1273C,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1273C,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1273H,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1273H,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1275,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1275,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1276,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1276,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1277,hydrogel,2,0.000560931;0.000921186,0.00138143;0.0148987,0.0007410585218050603,0.008140070956095036,,insufficient,False,False,True,False
MIR1277,plastic,2,0.00154757;0.0120419,0.000185978;0.00147511,0.00679474637556976,0.0008305436449049797,,insufficient,False,False,True,False
MIR1278,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1278,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1279,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1279,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR128-1,hydrogel,2,-0.0332689;-0.0322749,-0.171348;0.00628872,-0.03277189069764497,-0.0825295979947901,,insufficient,False,False,False,False
MIR128-1,plastic,2,0.00375657;-0.00159309,0.00051311;0.00406979,0.0010817391448649794,0.002291449516505062,,insufficient,False,False,True,False
MIR128-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR128-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1281,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1281,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1282,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1282,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1283-1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1283-1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1283-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1283-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1284,hydrogel,2,-0.041483;-0.251397,-0.0255911;-0.0740233,-0.14644019763382102,-0.04980720228091601,,insufficient,False,False,True,False
MIR1284,plastic,2,0.000959146;-0.000379377,0.0813145;0.00101649,0.0002898845414150142,0.04116548467876399,,insufficient,False,False,True,False
MIR1285-1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1285-1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1285-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1285-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1286,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1286,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1287,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1287,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1288,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1288,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1289-1,hydrogel,2,0.000440928;0.000724111,-0.00883371;0.00179173,0.0005825192339099505,-0.0035209920792098615,,insufficient,False,False,False,False
MIR1289-1,plastic,2,0.00121649;-0.00045389,0.0100658;0.00115953,0.00038130040148498523,0.005612663597770018,,insufficient,False,False,True,False
MIR1289-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1289-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR129-1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR129-1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR129-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR129-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1290,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1290,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1291,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1291,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1292,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1292,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1293,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1293,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1294,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1294,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1295A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1295A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1295B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1295B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1296,hydrogel,2,-0.258963;0.0929068,-0.102031;0.105736,-0.083028173372264,0.0018526441660259851,,insufficient,False,False,False,False
MIR1296,plastic,2,0.00138962;-0.000549425,0.192477;0.0538223,0.0004200978800229932,0.123149622995336,,insufficient,False,False,True,False
MIR1297,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1297,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1298,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1298,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1299,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1299,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1301,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1301,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-2HG,hydrogel,2,0.00151291;0.00248457,0.0028865;0.00614778,0.0019987404038800394,0.004517139217870114,,insufficient,False,False,True,False
MIR1302-2HG,plastic,2,0.00417402;-0.00155739,-0.226778;0.00397858,0.001308318204980119,-0.1113997003476751,,insufficient,False,False,False,False
MIR1302-3,hydrogel,2,0.000215972;0.000354679,0.000531886;0.000877613,0.00028532583564477854,0.0007047493116099091,,insufficient,False,False,True,False
MIR1302-3,plastic,2,-0.0042629;-0.000222322,7.16062e-05;0.000567953,-0.0022426129553549945,0.00031977981839004244,,insufficient,False,False,True,False
MIR1302-4,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-4,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-5,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-5,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-6,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-6,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-7,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-7,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1302-8,hydrogel,2,0.000780425;0.00128165,-0.0683073;0.00317129,0.0010310364815000472,-0.032567999089634925,,insufficient,False,False,False,False
MIR1302-8,plastic,2,0.00215314;-0.000803368,0.000258752;0.00205232,0.0006748869418649051,0.001155537345809976,,insufficient,False,False,True,False
MIR1302-9HG,hydrogel,2,-0.714558;-0.83497,-0.304211;-0.0780326,-0.7747642039099505,-0.19112167254309487,0.7533163360173664,suppressed,True,True,True,True
MIR1302-9HG,plastic,2,-0.468272;-0.476424,-0.270657;0.0547078,-0.47234825453721907,-0.10797444257168021,,insufficient,False,False,False,False
MIR1303,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1303,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1304,hydrogel,2,-0.0144508;0.00110395,-0.0134675;0.0027316,-0.00667344286314997,-0.005367972199570081,,insufficient,False,False,False,False
MIR1304,plastic,2,0.00185462;-0.000691984,0.0153459;0.00176778,0.0005813162622398949,0.008556855988479994,,insufficient,False,False,True,False
MIR1305,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1305,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1306,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1306,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1307,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1307,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR130A,hydrogel,2,0.00144974;0.00238083,0.101415;0.00589109,0.0019152861875649796,0.053653273758154985,,insufficient,False,False,True,False
MIR130A,plastic,2,0.00399974;-0.0993375,0.000480666;0.00381246,-0.047668862344684926,0.00214656295616511,,insufficient,False,False,True,False
MIR130B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR130B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR132,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR132,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1321,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1321,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1322,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1322,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1323,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1323,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1324,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1324,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR133A1,hydrogel,2,0.000654173;0.00107431,0.00161106;-0.0414928,0.0008642419133648716,-0.019940850250420028,,insufficient,False,False,False,False
MIR133A1,plastic,2,0.00180482;-0.000673404,0.000216893;0.00172031,0.0005657079961800537,0.0009686018144150488,,insufficient,False,False,True,False
MIR133A1HG,hydrogel,2,-0.843127;-0.0531234,-0.401124;0.502694,-0.4481251459687048,0.05078518474248517,,insufficient,False,False,False,False
MIR133A1HG,plastic,2,0.261332;-0.307294,-0.176253;0.93319,-0.022981265236854842,0.37846864603579444,,insufficient,False,False,False,False
MIR133A2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR133A2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR133B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR133B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR134,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR134,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1343,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1343,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR135A1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR135A1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR135A2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR135A2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR135B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR135B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR136,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR136,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR137,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR137,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR137HG,hydrogel,2,1.25922;1.08323,0.176613;0.219996,1.1712220798748052,0.19830452244327024,0.8306858060048975,suppressed,True,True,True,True
MIR137HG,plastic,2,0.367346;0.530639,-0.413155;-0.652463,0.4489928109812249,-0.5328089083550904,,insufficient,False,False,True,False
MIR138-1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR138-1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR138-2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR138-2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR139,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR139,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR140,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR140,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR141,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR141,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR142,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR142,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR143,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR143,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR144,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR144,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR145,hydrogel,2,0.00175777;-0.205074,0.00191292;0.00654606,-0.10165818805416338,0.004229490997325169,,insufficient,False,False,True,False
MIR145,plastic,2,0.00352747;-0.00180945,0.000582794;0.0046225,0.0008590100988000726,0.00260264629732998,,insufficient,False,False,True,False
MIR1468,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1468,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1469,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1469,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR146A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR146A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR146B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR146B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1470,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1470,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1471,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR1471,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR147A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR147A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR147B,hydrogel,2,0.0231285;0.00161648,0.00242411;0.00399979,0.012372480742435021,0.0032119503150600526,,insufficient,False,False,True,False
MIR147B,plastic,2,0.00271565;-0.00101325,0.000326351;-0.0195557,0.000851201242860089,-0.009614664219445013,,insufficient,False,False,False,False
MIR148A,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR148A,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR148B,hydrogel,2,0.00174117;0.00285943,0.00125463;0.0058516,0.0023003014100200225,0.003553115161235021,,insufficient,False,False,True,False
MIR148B,plastic,2,0.00285842;-0.00179236,0.10493;-0.0345925,0.0005330316391400913,0.03516896909101147,,insufficient,False,False,False,False
MIR149,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
MIR149,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
